Store_Dept_Date,Weekly_Sales
17_48_2013-07-19,77.39
17_49_2013-07-19,22.04
17_52_2013-07-19,1099.9
17_54_2013-07-19,52.43
17_55_2013-07-19,3761.12
17_56_2013-07-19,3543.37
17_58_2013-07-19,1312.07
17_59_2013-07-19,62.98
17_60_2013-07-19,213.89
17_67_2013-07-19,4520.46
17_71_2013-07-19,678.22
17_72_2013-07-19,26619.78
17_74_2013-07-19,5151.11
17_79_2013-07-19,17731.87
17_80_2013-07-19,5900.66
17_81_2013-07-19,10286.05
17_82_2013-07-19,18752.07
17_83_2013-07-19,200.06
17_85_2013-07-19,1967.21
17_87_2013-07-19,9670.43
17_90_2013-07-19,24571.41
17_91_2013-07-19,9195.95
17_92_2013-07-19,49607.49
17_93_2013-07-19,35291.01
17_95_2013-07-19,25371.61
17_96_2013-07-19,10134.39
17_97_2013-07-19,5010.18
17_98_2013-07-19,8219.41
17_1_2013-07-26,1059.65
17_2_2013-07-26,8193.28
17_3_2013-07-26,5276.23
17_4_2013-07-26,9777.67
17_5_2013-07-26,7253.4
17_6_2013-07-26,1797.31
17_7_2013-07-26,12745.43
17_8_2013-07-26,12255.78
17_9_2013-07-26,10101.35
17_10_2013-07-26,11023.26
17_11_2013-07-26,11472.98
17_12_2013-07-26,2663.16
17_13_2013-07-26,8666.39
17_14_2013-07-26,4101.34
17_16_2013-07-26,13277.07
17_17_2013-07-26,2180.1
17_19_2013-07-26,301.61
17_20_2013-07-26,1421.01
17_21_2013-07-26,1339.61
17_22_2013-07-26,2515.57
17_23_2013-07-26,6772.86
17_24_2013-07-26,2278.95
17_25_2013-07-26,3056.76
17_26_2013-07-26,1868.85
17_27_2013-07-26,335.55
17_28_2013-07-26,155.39
17_29_2013-07-26,1237.68
17_30_2013-07-26,1024.26
17_31_2013-07-26,693.15
17_32_2013-07-26,2872.9
17_33_2013-07-26,2010.23
17_34_2013-07-26,4025.68
17_35_2013-07-26,1235.89
17_36_2013-07-26,935.42
17_38_2013-07-26,8408.65
17_40_2013-07-26,4727.66
17_41_2013-07-26,554.24
17_42_2013-07-26,3194.44
17_44_2013-07-26,1886.43
17_46_2013-07-26,2262.61
17_48_2013-07-26,75.34
17_49_2013-07-26,21.53
17_52_2013-07-26,661.53
17_54_2013-07-26,52.09
17_55_2013-07-26,3730.87
17_56_2013-07-26,3487.25
17_58_2013-07-26,1332.42
17_59_2013-07-26,64.46
17_60_2013-07-26,217.05
17_67_2013-07-26,4549.76
17_71_2013-07-26,683.04
17_72_2013-07-26,28063.57
17_74_2013-07-26,5152.42
17_79_2013-07-26,17638.41
17_80_2013-07-26,5900.58
17_81_2013-07-26,10286.05
17_82_2013-07-26,16239.66
17_83_2013-07-26,193.95
17_85_2013-07-26,2003.27
17_87_2013-07-26,9517.16
17_90_2013-07-26,24487.46
17_91_2013-07-26,9054.31
17_92_2013-07-26,49303.68
17_93_2013-07-26,35291.01
17_95_2013-07-26,25168.74
17_96_2013-07-26,10134.39
17_97_2013-07-26,5010.43
17_98_2013-07-26,8219.41
18_1_2012-11-02,1146.23
18_2_2012-11-02,8134.67
18_3_2012-11-02,2795.53
18_4_2012-11-02,7751.37
18_5_2012-11-02,4227.77
18_6_2012-11-02,838.24
18_7_2012-11-02,6199.29
18_8_2012-11-02,7400.65
18_9_2012-11-02,5092.31
18_10_2012-11-02,5275.34
18_11_2012-11-02,5438.12
18_12_2012-11-02,1210.11
18_13_2012-11-02,8638.35
18_14_2012-11-02,2811.11
18_16_2012-11-02,6543.14
18_17_2012-11-02,1297.18
18_18_2012-11-02,1798.68
18_19_2012-11-02,429.94
18_20_2012-11-02,777.57
18_21_2012-11-02,791.77
18_22_2012-11-02,1337.52
18_23_2012-11-02,3130.44
18_24_2012-11-02,1155.43
18_25_2012-11-02,1453.28
18_26_2012-11-02,963.03
18_27_2012-11-02,205.26
18_28_2012-11-02,125.22
18_29_2012-11-02,612.6
18_30_2012-11-02,538.12
18_31_2012-11-02,374.99
18_32_2012-11-02,1523.61
18_33_2012-11-02,899.09
18_34_2012-11-02,2008.05
18_35_2012-11-02,619.54
18_36_2012-11-02,513.87
18_38_2012-11-02,8432.5
18_40_2012-11-02,4727.66
18_41_2012-11-02,532.23
18_42_2012-11-02,2907.96
18_44_2012-11-02,1788.47
18_46_2012-11-02,2445.86
18_49_2012-11-02,19.54
18_50_2012-11-02,19.54
18_52_2012-11-02,711.58
18_54_2012-11-02,45.94
18_55_2012-11-02,2277.8
18_56_2012-11-02,2072.18
18_58_2012-11-02,896.7
18_59_2012-11-02,180.86
18_60_2012-11-02,194.36
18_67_2012-11-02,2987.75
18_71_2012-11-02,546.38
18_72_2012-11-02,15204.59
18_74_2012-11-02,3037.51
18_79_2012-11-02,17731.87
18_80_2012-11-02,5900.51
18_81_2012-11-02,10286.05
18_82_2012-11-02,18815.14
18_83_2012-11-02,199.11
18_85_2012-11-02,1989.21
18_87_2012-11-02,9957.35
18_90_2012-11-02,24487.46
18_91_2012-11-02,9557.08
18_92_2012-11-02,49783.45
18_93_2012-11-02,35291.01
18_94_2012-11-02,38193.9
18_95_2012-11-02,25230.18
18_97_2012-11-02,5011.91
18_98_2012-11-02,8219.41
18_1_2012-11-09,1146.23
18_2_2012-11-09,8109.52
18_3_2012-11-09,2790.98
18_4_2012-11-09,7782.5
18_5_2012-11-09,4242.73
18_6_2012-11-09,813.13
18_7_2012-11-09,5974.6
18_8_2012-11-09,7524.86
18_9_2012-11-09,5225.81
18_10_2012-11-09,5197.24
18_11_2012-11-09,5457.8
18_12_2012-11-09,1287.97
18_13_2012-11-09,8668.39
18_14_2012-11-09,2819.61
18_16_2012-11-09,6541.08
18_17_2012-11-09,1296.28
18_18_2012-11-09,1785.96
18_19_2012-11-09,433.14
18_20_2012-11-09,776.21
18_21_2012-11-09,791.14
18_22_2012-11-09,1335.55
18_23_2012-11-09,3155.58
18_24_2012-11-09,1138.14
18_25_2012-11-09,1498.18
18_26_2012-11-09,937.81
18_27_2012-11-09,207.97
18_28_2012-11-09,125.98
18_29_2012-11-09,608.82
18_30_2012-11-09,537.69
18_31_2012-11-09,373.41
18_32_2012-11-09,1546.16
18_33_2012-11-09,886.92
18_34_2012-11-09,2082.43
18_35_2012-11-09,623.38
18_36_2012-11-09,491.99
18_38_2012-11-09,8432.5
18_40_2012-11-09,4727.66
18_41_2012-11-09,561.75
18_42_2012-11-09,2925.89
18_44_2012-11-09,1792.2
18_46_2012-11-09,2446.33
18_49_2012-11-09,25.48
18_50_2012-11-09,25.48
18_52_2012-11-09,714.65
18_54_2012-11-09,48.54
18_55_2012-11-09,2269.32
18_56_2012-11-09,2161.52
18_58_2012-11-09,957.95
18_59_2012-11-09,180.7
18_60_2012-11-09,197.55
18_67_2012-11-09,3024.4
18_71_2012-11-09,530.58
18_72_2012-11-09,15927.0
18_74_2012-11-09,3058.82
18_79_2012-11-09,17731.87
18_80_2012-11-09,5903.71
18_81_2012-11-09,10358.36
18_82_2012-11-09,18889.95
18_83_2012-11-09,219.05
18_85_2012-11-09,1992.86
18_87_2012-11-09,9747.34
18_90_2012-11-09,24571.41
18_91_2012-11-09,10045.88
18_92_2012-11-09,50278.03
18_93_2012-11-09,35291.01
18_94_2012-11-09,38193.9
18_95_2012-11-09,25499.08
18_97_2012-11-09,5010.18
18_98_2012-11-09,8219.41
18_1_2012-11-16,1146.23
18_2_2012-11-16,8110.74
18_3_2012-11-16,2795.53
18_4_2012-11-16,7765.74
18_5_2012-11-16,4225.1
18_6_2012-11-16,830.52
18_7_2012-11-16,6199.29
18_8_2012-11-16,7516.14
18_9_2012-11-16,5225.81
18_10_2012-11-16,5197.24
18_11_2012-11-16,5457.8
18_12_2012-11-16,1298.42
18_13_2012-11-16,8668.39
18_14_2012-11-16,2816.44
18_16_2012-11-16,6576.14
18_17_2012-11-16,1296.28
18_18_2012-11-16,1802.62
18_19_2012-11-16,433.14
18_20_2012-11-16,776.21
18_21_2012-11-16,792.3
18_22_2012-11-16,1335.55
18_23_2012-11-16,3152.5
18_24_2012-11-16,1138.14
18_25_2012-11-16,1473.71
18_26_2012-11-16,949.66
18_27_2012-11-16,208.1
18_28_2012-11-16,125.98
18_29_2012-11-16,613.19
18_30_2012-11-16,537.69
18_31_2012-11-16,373.41
18_32_2012-11-16,1528.39
18_33_2012-11-16,886.57
18_34_2012-11-16,2090.15
18_35_2012-11-16,619.54
18_36_2012-11-16,505.37
18_38_2012-11-16,8432.5
18_40_2012-11-16,4727.66
18_41_2012-11-16,579.16
18_42_2012-11-16,2902.03
18_44_2012-11-16,1790.1
18_46_2012-11-16,2446.33
18_47_2012-11-16,47.1
18_49_2012-11-16,19.46
18_50_2012-11-16,19.46
18_52_2012-11-16,715.07
18_54_2012-11-16,45.94
18_55_2012-11-16,2270.22
18_56_2012-11-16,2143.5
18_59_2012-11-16,180.86
18_60_2012-11-16,195.69
18_67_2012-11-16,2984.0
18_71_2012-11-16,530.58
18_72_2012-11-16,15227.84
18_74_2012-11-16,3048.9
18_79_2012-11-16,17731.87
18_80_2012-11-16,5900.8
18_81_2012-11-16,10358.36
18_82_2012-11-16,18846.22
18_83_2012-11-16,214.91
18_85_2012-11-16,1990.21
18_87_2012-11-16,9898.44
18_90_2012-11-16,24571.41
18_91_2012-11-16,9985.42
18_92_2012-11-16,50110.89
18_93_2012-11-16,35291.01
18_94_2012-11-16,38193.9
18_95_2012-11-16,25516.01
18_97_2012-11-16,5010.18
18_98_2012-11-16,8219.41
18_1_2012-11-23,1146.23
18_2_2012-11-23,8075.25
18_3_2012-11-23,2724.56
18_4_2012-11-23,7775.04
18_5_2012-11-23,2933.53
18_6_2012-11-23,794.32
18_7_2012-11-23,4276.42
18_8_2012-11-23,7641.73
18_9_2012-11-23,5860.7
18_10_2012-11-23,5488.79
18_11_2012-11-23,5553.68
18_12_2012-11-23,1247.1
18_13_2012-11-23,8634.99
18_14_2012-11-23,2473.1
18_16_2012-11-23,6141.63
18_17_2012-11-23,1298.52
18_18_2012-11-23,1463.94
18_19_2012-11-23,286.97
18_20_2012-11-23,723.99
18_21_2012-11-23,754.35
18_22_2012-11-23,1096.94
18_23_2012-11-23,3094.23
18_24_2012-11-23,1116.33
18_25_2012-11-23,1368.74
18_26_2012-11-23,934.31
18_27_2012-11-23,202.31
18_28_2012-11-23,126.14
18_29_2012-11-23,620.41
18_30_2012-11-23,538.04
18_31_2012-11-23,382.2
18_32_2012-11-23,1354.91
18_33_2012-11-23,881.21
18_34_2012-11-23,1919.13
18_35_2012-11-23,642.35
18_36_2012-11-23,421.99
18_38_2012-11-23,8432.5
18_40_2012-11-23,4727.66
18_41_2012-11-23,650.22
18_42_2012-11-23,2836.56
18_44_2012-11-23,1823.07
18_46_2012-11-23,2467.0
18_49_2012-11-23,17.38
18_50_2012-11-23,17.14
18_52_2012-11-23,268.05
18_54_2012-11-23,42.61
18_55_2012-11-23,1948.43
18_56_2012-11-23,2029.95
18_58_2012-11-23,775.59
18_59_2012-11-23,121.2
18_60_2012-11-23,200.47
18_67_2012-11-23,3368.7
18_71_2012-11-23,549.49
18_72_2012-11-23,15952.21
18_74_2012-11-23,3088.47
18_79_2012-11-23,17636.25
18_80_2012-11-23,5902.37
18_81_2012-11-23,10356.05
18_82_2012-11-23,16618.9
18_83_2012-11-23,199.52
18_85_2012-11-23,1874.12
18_87_2012-11-23,10318.74
18_90_2012-11-23,24575.5
18_91_2012-11-23,9959.1
18_92_2012-11-23,50862.35
18_93_2012-11-23,35291.01
18_94_2012-11-23,38193.9
18_95_2012-11-23,25688.5
18_96_2012-11-23,10154.37
18_97_2012-11-23,5009.9
18_98_2012-11-23,8219.41
18_1_2012-11-30,1146.23
18_2_2012-11-30,8040.97
18_3_2012-11-30,2698.57
18_4_2012-11-30,7761.57
18_5_2012-11-30,2953.29
18_6_2012-11-30,792.44
18_7_2012-11-30,3626.42
18_8_2012-11-30,7579.08
18_9_2012-11-30,5077.72
18_10_2012-11-30,4959.52
18_11_2012-11-30,5363.28
18_12_2012-11-30,1243.58
18_13_2012-11-30,8634.99
18_14_2012-11-30,2502.87
18_16_2012-11-30,5876.58
18_17_2012-11-30,1290.87
18_18_2012-11-30,1737.64
18_19_2012-11-30,364.95
18_20_2012-11-30,690.58
18_21_2012-11-30,742.38
18_22_2012-11-30,1041.84
18_23_2012-11-30,3080.55
18_24_2012-11-30,1116.33
18_25_2012-11-30,1370.09
18_26_2012-11-30,934.31
18_27_2012-11-30,201.99
18_28_2012-11-30,126.19
18_29_2012-11-30,614.71
18_30_2012-11-30,538.04
18_31_2012-11-30,382.2
18_32_2012-11-30,1382.8
18_33_2012-11-30,879.32
18_34_2012-11-30,1907.39
18_35_2012-11-30,639.22
18_36_2012-11-30,413.28
18_38_2012-11-30,8485.74
18_40_2012-11-30,4727.66
18_41_2012-11-30,665.19
18_42_2012-11-30,2830.14
18_44_2012-11-30,1761.55
18_46_2012-11-30,2467.0
18_49_2012-11-30,17.89
18_50_2012-11-30,17.65
18_52_2012-11-30,267.8
18_54_2012-11-30,42.61
18_55_2012-11-30,1943.16
18_56_2012-11-30,2031.22
18_58_2012-11-30,829.36
18_59_2012-11-30,169.49
18_60_2012-11-30,200.47
18_67_2012-11-30,3597.72
18_71_2012-11-30,554.94
18_72_2012-11-30,16093.03
18_74_2012-11-30,3106.8
18_79_2012-11-30,17636.25
18_80_2012-11-30,5901.96
18_81_2012-11-30,10362.36
18_82_2012-11-30,16635.06
18_83_2012-11-30,195.09
18_85_2012-11-30,1922.17
18_87_2012-11-30,10093.49
18_90_2012-11-30,24574.64
18_91_2012-11-30,9956.23
18_92_2012-11-30,50486.06
18_93_2012-11-30,35291.01
18_94_2012-11-30,38193.9
18_95_2012-11-30,25688.5
18_96_2012-11-30,10163.65
18_97_2012-11-30,4992.27
18_98_2012-11-30,8219.41
18_99_2012-11-30,1963.36
18_1_2012-12-07,1146.23
18_2_2012-12-07,8047.96
18_3_2012-12-07,2668.76
18_4_2012-12-07,7747.65
18_5_2012-12-07,3040.35
18_6_2012-12-07,792.44
18_7_2012-12-07,3626.42
18_8_2012-12-07,7576.78
18_9_2012-12-07,5176.05
18_10_2012-12-07,5023.51
18_11_2012-12-07,5574.08
18_12_2012-12-07,1250.52
18_13_2012-12-07,8623.29
18_14_2012-12-07,2470.95
18_16_2012-12-07,5763.85
18_17_2012-12-07,1265.05
18_18_2012-12-07,1522.78
18_19_2012-12-07,439.09
18_20_2012-12-07,706.7
18_21_2012-12-07,748.84
18_22_2012-12-07,1222.54
18_23_2012-12-07,3164.41
18_24_2012-12-07,1099.26
18_25_2012-12-07,1360.19
18_26_2012-12-07,931.84
18_27_2012-12-07,209.3
18_28_2012-12-07,126.09
18_29_2012-12-07,601.18
18_30_2012-12-07,535.33
18_31_2012-12-07,372.06
18_32_2012-12-07,1330.74
18_33_2012-12-07,752.62
18_34_2012-12-07,1926.7
18_35_2012-12-07,674.85
18_36_2012-12-07,455.54
18_38_2012-12-07,8485.74
18_40_2012-12-07,4727.66
18_41_2012-12-07,553.46
18_42_2012-12-07,2846.88
18_44_2012-12-07,1652.08
18_46_2012-12-07,2467.0
18_49_2012-12-07,18.11
18_50_2012-12-07,17.87
18_52_2012-12-07,263.66
18_54_2012-12-07,45.74
18_55_2012-12-07,1960.4
18_56_2012-12-07,1921.27
18_58_2012-12-07,828.49
18_59_2012-12-07,165.67
18_60_2012-12-07,195.14
18_67_2012-12-07,3026.06
18_71_2012-12-07,531.03
18_72_2012-12-07,15899.68
18_74_2012-12-07,3071.17
18_79_2012-12-07,17666.64
18_80_2012-12-07,5898.12
18_81_2012-12-07,10305.32
18_82_2012-12-07,16319.24
18_83_2012-12-07,204.16
18_85_2012-12-07,1986.22
18_87_2012-12-07,9720.25
18_90_2012-12-07,24570.55
18_91_2012-12-07,10171.11
18_92_2012-12-07,50282.9
18_93_2012-12-07,35291.01
18_94_2012-12-07,38193.9
18_95_2012-12-07,25663.94
18_96_2012-12-07,10163.65
18_97_2012-12-07,4992.27
18_98_2012-12-07,8219.41
18_99_2012-12-07,1963.36
18_1_2012-12-14,1146.23
18_2_2012-12-14,8047.96
18_3_2012-12-14,2668.76
18_4_2012-12-14,7747.65
18_5_2012-12-14,3091.48
18_6_2012-12-14,792.44
18_7_2012-12-14,3626.42
18_8_2012-12-14,7576.78
18_9_2012-12-14,5176.05
18_10_2012-12-14,5023.51
18_11_2012-12-14,5426.79
18_12_2012-12-14,1254.51
18_13_2012-12-14,8657.61
18_14_2012-12-14,2470.95
18_16_2012-12-14,5798.13
18_17_2012-12-14,1261.11
18_18_2012-12-14,1539.04
18_19_2012-12-14,439.09
18_20_2012-12-14,708.54
18_21_2012-12-14,747.19
18_22_2012-12-14,1229.92
18_23_2012-12-14,3162.85
18_24_2012-12-14,1099.26
18_25_2012-12-14,1353.15
18_26_2012-12-14,927.55
18_27_2012-12-14,210.32
18_28_2012-12-14,125.68
18_29_2012-12-14,603.58
18_30_2012-12-14,535.33
18_31_2012-12-14,376.3
18_32_2012-12-14,1337.63
18_33_2012-12-14,826.86
18_34_2012-12-14,1903.57
18_35_2012-12-14,654.39
18_36_2012-12-14,450.8
18_38_2012-12-14,8485.74
18_40_2012-12-14,4727.66
18_41_2012-12-14,581.58
18_42_2012-12-14,2848.94
18_44_2012-12-14,1679.25
18_46_2012-12-14,2467.0
18_49_2012-12-14,18.36
18_50_2012-12-14,18.12
18_52_2012-12-14,266.97
18_54_2012-12-14,44.21
18_55_2012-12-14,1958.84
18_56_2012-12-14,1954.29
18_58_2012-12-14,828.49
18_59_2012-12-14,168.31
18_60_2012-12-14,193.64
18_67_2012-12-14,3026.06
18_71_2012-12-14,534.54
18_72_2012-12-14,15884.92
18_74_2012-12-14,3071.17
18_79_2012-12-14,17653.96
18_80_2012-12-14,5898.12
18_81_2012-12-14,10341.4
18_82_2012-12-14,16531.31
18_83_2012-12-14,204.98
18_85_2012-12-14,1965.39
18_87_2012-12-14,9720.25
18_90_2012-12-14,24570.55
18_91_2012-12-14,10217.04
18_92_2012-12-14,50680.41
18_93_2012-12-14,35291.01
18_94_2012-12-14,38193.9
18_95_2012-12-14,25650.67
18_96_2012-12-14,10163.65
18_97_2012-12-14,4992.27
18_98_2012-12-14,8219.41
18_99_2012-12-14,1963.36
18_1_2012-12-21,1146.23
18_2_2012-12-21,8021.51
18_3_2012-12-21,2852.71
18_4_2012-12-21,7737.17
18_5_2012-12-21,3247.73
18_6_2012-12-21,793.21
18_7_2012-12-21,4657.96
18_8_2012-12-21,7521.49
18_9_2012-12-21,5267.94
18_10_2012-12-21,5357.59
18_11_2012-12-21,5468.67
18_12_2012-12-21,1281.2
18_13_2012-12-21,8653.3
18_14_2012-12-21,2422.4
18_16_2012-12-21,6342.22
18_17_2012-12-21,1241.75
18_18_2012-12-21,1527.12
18_19_2012-12-21,428.8
18_20_2012-12-21,724.75
18_21_2012-12-21,772.77
18_22_2012-12-21,1208.35
18_23_2012-12-21,3150.84
18_24_2012-12-21,1098.43
18_25_2012-12-21,1400.85
18_26_2012-12-21,957.25
18_27_2012-12-21,206.17
18_28_2012-12-21,125.01
18_29_2012-12-21,609.32
18_30_2012-12-21,535.76
18_31_2012-12-21,373.4
18_32_2012-12-21,1269.98
18_33_2012-12-21,717.34
18_34_2012-12-21,1890.11
18_35_2012-12-21,617.02
18_36_2012-12-21,491.31
18_38_2012-12-21,8432.5
18_40_2012-12-21,4727.66
18_41_2012-12-21,511.06
18_42_2012-12-21,2860.95
18_44_2012-12-21,1653.89
18_45_2012-12-21,19.6
18_46_2012-12-21,2446.33
18_48_2012-12-21,16.97
18_49_2012-12-21,13.95
18_50_2012-12-21,13.71
18_52_2012-12-21,263.48
18_54_2012-12-21,43.1
18_55_2012-12-21,1978.54
18_56_2012-12-21,2082.43
18_58_2012-12-21,813.51
18_59_2012-12-21,170.57
18_60_2012-12-21,196.09
18_67_2012-12-21,2990.35
18_71_2012-12-21,531.52
18_72_2012-12-21,15932.55
18_74_2012-12-21,3046.74
18_79_2012-12-21,17712.63
18_80_2012-12-21,5896.81
18_81_2012-12-21,10358.36
18_82_2012-12-21,16400.93
18_83_2012-12-21,193.19
18_85_2012-12-21,1998.41
18_87_2012-12-21,9773.91
18_90_2012-12-21,24571.41
18_91_2012-12-21,10101.19
18_92_2012-12-21,50353.4
18_93_2012-12-21,35291.01
18_94_2012-12-21,38193.9
18_95_2012-12-21,25364.66
18_97_2012-12-21,5010.18
18_98_2012-12-21,8219.41
18_99_2012-12-21,1963.36
18_1_2012-12-28,1146.23
18_2_2012-12-28,8134.67
18_3_2012-12-28,2795.53
18_4_2012-12-28,8810.03
18_5_2012-12-28,7487.48
18_6_2012-12-28,1458.34
18_7_2012-12-28,8291.25
18_8_2012-12-28,7443.2
18_9_2012-12-28,5143.13
18_10_2012-12-28,5265.29
18_11_2012-12-28,5259.73
18_12_2012-12-28,1229.47
18_13_2012-12-28,8678.08
18_14_2012-12-28,4323.76
18_16_2012-12-28,6707.24
18_17_2012-12-28,1526.61
18_18_2012-12-28,1895.11
18_19_2012-12-28,433.61
18_20_2012-12-28,860.79
18_21_2012-12-28,839.85
18_22_2012-12-28,1624.72
18_23_2012-12-28,3156.89
18_24_2012-12-28,1163.3
18_25_2012-12-28,1453.28
18_26_2012-12-28,962.84
18_27_2012-12-28,205.07
18_28_2012-12-28,125.03
18_29_2012-12-28,641.83
18_30_2012-12-28,537.69
18_31_2012-12-28,374.56
18_32_2012-12-28,1538.13
18_33_2012-12-28,966.94
18_34_2012-12-28,2017.9
18_35_2012-12-28,619.54
18_36_2012-12-28,517.69
18_38_2012-12-28,8432.5
18_40_2012-12-28,4727.66
18_41_2012-12-28,534.49
18_42_2012-12-28,2910.47
18_44_2012-12-28,1790.1
18_46_2012-12-28,2446.33
18_49_2012-12-28,19.63
18_50_2012-12-28,19.63
18_52_2012-12-28,706.48
18_54_2012-12-28,45.94
18_55_2012-12-28,2464.72
18_56_2012-12-28,2112.01
18_58_2012-12-28,902.95
18_59_2012-12-28,182.23
18_60_2012-12-28,196.99
18_67_2012-12-28,2981.11
18_71_2012-12-28,809.59
18_72_2012-12-28,32431.65
18_74_2012-12-28,3564.85
18_79_2012-12-28,17731.87
18_80_2012-12-28,5900.51
18_81_2012-12-28,10286.05
18_82_2012-12-28,18747.0
18_83_2012-12-28,202.26
18_85_2012-12-28,1986.01
18_87_2012-12-28,9766.38
18_90_2012-12-28,24571.41
18_91_2012-12-28,9561.57
18_92_2012-12-28,50187.07
18_93_2012-12-28,35291.01
18_94_2012-12-28,38193.9
18_95_2012-12-28,25371.61
18_97_2012-12-28,5010.18
18_98_2012-12-28,8219.41
18_1_2013-01-04,1146.23
18_2_2013-01-04,8123.35
18_3_2013-01-04,2764.04
18_4_2013-01-04,10881.75
18_5_2013-01-04,10331.23
18_6_2013-01-04,1465.85
18_7_2013-01-04,8848.63
18_8_2013-01-04,7157.15
18_9_2013-01-04,4448.91
18_10_2013-01-04,5059.6
18_11_2013-01-04,5156.03
18_12_2013-01-04,1109.47
18_13_2013-01-04,8589.03
18_14_2013-01-04,4317.26
18_16_2013-01-04,6529.19
18_17_2013-01-04,1589.15
18_18_2013-01-04,2172.13
18_19_2013-01-04,440.68
18_20_2013-01-04,882.31
18_21_2013-01-04,853.16
18_22_2013-01-04,1642.14
18_23_2013-01-04,3158.71
18_24_2013-01-04,1164.88
18_25_2013-01-04,1454.86
18_26_2013-01-04,963.03
18_27_2013-01-04,202.18
18_28_2013-01-04,125.22
18_29_2013-01-04,736.08
18_30_2013-01-04,540.34
18_31_2013-01-04,379.55
18_32_2013-01-04,1534.13
18_33_2013-01-04,979.16
18_34_2013-01-04,2014.93
18_35_2013-01-04,619.54
18_36_2013-01-04,524.83
18_38_2013-01-04,8432.5
18_40_2013-01-04,4727.66
18_41_2013-01-04,536.86
18_42_2013-01-04,2914.01
18_44_2013-01-04,1788.47
18_46_2013-01-04,2445.86
18_49_2013-01-04,18.65
18_50_2013-01-04,18.65
18_52_2013-01-04,706.51
18_54_2013-01-04,46.49
18_55_2013-01-04,2639.04
18_56_2013-01-04,2072.18
18_58_2013-01-04,896.47
18_59_2013-01-04,202.59
18_60_2013-01-04,193.31
18_67_2013-01-04,3011.75
18_71_2013-01-04,823.96
18_72_2013-01-04,33177.64
18_74_2013-01-04,3570.9
18_79_2013-01-04,17731.87
18_80_2013-01-04,5900.51
18_81_2013-01-04,10286.05
18_82_2013-01-04,18733.03
18_83_2013-01-04,193.09
18_85_2013-01-04,2010.4
18_87_2013-01-04,9848.14
18_90_2013-01-04,24487.46
18_91_2013-01-04,9524.75
18_92_2013-01-04,50155.94
18_93_2013-01-04,35291.01
18_94_2013-01-04,38193.9
18_95_2013-01-04,25205.5
18_97_2013-01-04,5011.91
18_98_2013-01-04,8219.41
18_1_2013-01-11,1146.23
18_2_2013-01-11,8123.35
18_3_2013-01-11,2764.04
18_4_2013-01-11,8787.01
18_5_2013-01-11,7471.98
18_6_2013-01-11,1465.85
18_7_2013-01-11,8291.27
18_8_2013-01-11,7331.26
18_9_2013-01-11,4598.11
18_10_2013-01-11,5150.87
18_11_2013-01-11,5306.4
18_12_2013-01-11,1162.98
18_13_2013-01-11,8633.51
18_14_2013-01-11,4330.25
18_16_2013-01-11,6529.14
18_17_2013-01-11,1527.51
18_18_2013-01-11,1895.11
18_19_2013-01-11,432.35
18_20_2013-01-11,857.94
18_21_2013-01-11,840.0
18_22_2013-01-11,1622.39
18_23_2013-01-11,3173.69
18_24_2013-01-11,1167.29
18_25_2013-01-11,1456.72
18_26_2013-01-11,960.03
18_27_2013-01-11,202.18
18_28_2013-01-11,125.22
18_29_2013-01-11,644.37
18_30_2013-01-11,540.58
18_31_2013-01-11,379.79
18_32_2013-01-11,1539.78
18_33_2013-01-11,979.15
18_34_2013-01-11,2014.1
18_35_2013-01-11,616.01
18_36_2013-01-11,524.53
18_38_2013-01-11,8432.5
18_40_2013-01-11,4727.66
18_41_2013-01-11,526.72
18_42_2013-01-11,2891.64
18_44_2013-01-11,1783.31
18_46_2013-01-11,2445.86
18_49_2013-01-11,18.65
18_50_2013-01-11,18.65
18_52_2013-01-11,706.51
18_54_2013-01-11,46.34
18_55_2013-01-11,2447.92
18_56_2013-01-11,2056.6
18_58_2013-01-11,896.47
18_59_2013-01-11,183.34
18_60_2013-01-11,193.1
18_67_2013-01-11,3009.88
18_71_2013-01-11,823.96
18_72_2013-01-11,33168.88
18_74_2013-01-11,3537.83
18_79_2013-01-11,17731.87
18_80_2013-01-11,5900.66
18_81_2013-01-11,10286.05
18_82_2013-01-11,18522.75
18_83_2013-01-11,191.25
18_85_2013-01-11,2006.23
18_87_2013-01-11,8932.69
18_90_2013-01-11,24487.46
18_91_2013-01-11,9469.91
18_92_2013-01-11,50258.41
18_93_2013-01-11,35291.01
18_94_2013-01-11,38193.9
18_95_2013-01-11,25165.44
18_97_2013-01-11,5010.43
18_98_2013-01-11,8219.41
18_99_2013-01-11,1963.36
18_1_2013-01-18,1146.23
18_2_2013-01-18,8285.15
18_3_2013-01-18,2762.78
18_4_2013-01-18,7711.98
18_5_2013-01-18,4189.42
